"Longitude","Latitude","Date","Category","Description"
"-88.230372440786","40.123110000693","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.217379542791","40.1164500007893","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2732299660162","40.1416030836194","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193802116041","40.1128301566579","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2128200169071","40.1164907322146","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.203600000265","40.1188999990533","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2813208961545","40.1092600112416","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2445877629741","40.0980941980078","1/1/2012","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2828291545537","40.1128159898042","1/1/2012","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 1 fatalities"
"-88.243560001214","40.1272000001494","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2335703878875","40.1102800936028","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2302900003716","40.1041699994644","1/1/2012","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.4078276903215","40.1880096704223","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.238940034535","40.1380118988624","1/1/2012","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2066692669531","40.1124734686453","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2320912295846","40.1144300513664","1/1/2012","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.169143236551","40.1421201192824","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2128200169071","40.1164907322146","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2176301012804","40.1046602259469","1/1/2012","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2558480473364","40.0981258067211","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193000242943","40.1090917228263","1/1/2012","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2435601671088","40.1272030174202","1/1/2012","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2019300004412","40.1220199997658","1/1/2012","Accidents","Incident occured in Darkness, lighted road with Rain weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2375286237875","40.1014750881922","1/1/2012","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2420231149785","40.1179099637305","1/1/2011","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2194809671375","40.1200694053919","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2192395145731","40.1059788003623","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.3698391356031","40.1477644951724","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 1 fatalities"
"-88.2575734336543","40.1090310042773","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2271221332308","40.1127484006568","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2813090549529","40.1084293502343","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2485019425858","40.1221491150652","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2944877471049","40.0548360766206","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2237126808495","40.1090790035473","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2333293245947","40.0980898346448","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2402887647201","40.1102013331747","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2763515477187","40.0836994746184","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2769375481447","40.1222511605054","1/1/2011","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193607883084","40.1145093416289","1/1/2011","Accidents","Incident occured in Dusk with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.270456659636","40.1415830736714","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2768415000812","40.1184291454912","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2451793507873","40.0944799328637","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2434693608189","40.1125810085672","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2049686952859","40.116319584534","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2724851646847","40.1201713224831","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2386321630903","40.1026992480419","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2333293259153","40.0980899093131","1/1/2011","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2322600497106","40.1273000646698","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2128200070281","40.1164902520851","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.285465833026","40.0692894907662","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2504896022735","40.1023148051009","1/1/2011","Accidents","Incident occured in Dawn with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.276686510833","40.0982683638412","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2335492036521","40.1126691988404","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.23207887995","40.1126803353504","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2381891461277","40.0872488201653","1/1/2011","Accidents","Incident occured in Daylight with NA weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2859106259735","40.1023990610278","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2389207435134","40.1352585336464","1/1/2011","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 0 injuries and 1 fatalities"
"-88.2504872686118","40.1023086530028","1/1/2011","Accidents","Incident occured in Dawn with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 0 injuries and 0 fatalities"
"-88.2238300737984","40.1042020763523","1/1/2011","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2321094862629","40.1231018202799","1/1/2011","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2558093318682","40.109042159223","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2576295460533","40.0981499830493","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2579747451801","40.1271698729809","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2223906657757","40.1128536578284","1/1/2011","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
